customer_id,annual_income,credit_score,loan_amount,loan_term,age,employment_length_years,debt_to_income,credit_utilization,delinquency_count,inquiry_count,existing_customer,relationship_tenure_months,num_existing_products,default
225,77714.69344883623,657.0540139988914,17607.210409656567,60,37,0,0.1394147483210202,0.23411900085009987,0,2,0,0,0,1
226,81846.84990416716,710.4295508139279,21867.30409700628,60,49,3,0.3290707906775362,0.8364262316529931,0,1,1,51,1,0
227,150524.22112601763,681.882444320763,3389.5974196237876,60,25,2,0.2281856054504748,0.3095881224287925,0,0,0,0,0,1
228,131305.33833845012,591.803730926315,11470.207120078465,36,35,2,0.38704505842312104,0.4128607056674266,0,1,1,118,2,1
229,49402.699483235396,565.4979698264186,24597.207020427697,36,48,0,0.5987552598938141,0.28212886104060475,0,0,1,16,2,0
230,66378.49915352472,698.4035741843111,16701.022574977807,36,34,7,0.5454822545670897,0.42178431067905,0,1,0,0,0,0
231,31096.73994488991,776.8180178748468,26144.329606007792,36,46,16,0.2677640061959633,0.7829545824590332,0,2,1,48,2,0
232,57278.78958109541,685.5543518836204,24249.38685796593,36,28,5,0.3921746784941761,0.3882398075036043,2,1,1,54,2,1
233,84468.15010771021,736.9308147744144,6819.705641222396,36,32,5,0.25998403881830917,0.4596229808386789,0,1,1,55,3,0
234,111175.60862664701,750.896640794252,30153.062826248177,36,21,20,0.28022099331108213,0.2223345746871595,0,1,1,83,1,0
235,53127.484867691746,698.6754292056268,7573.150565775999,36,21,10,0.2528263704037244,0.5857138456215253,1,3,0,0,0,1
236,55375.6067979661,622.9855958497014,12350.78094192573,60,36,0,0.5712263105713775,0.21320505777307505,0,0,1,69,3,0
237,20000.0,693.6715659531895,22294.84915534213,36,47,12,0.21339618975807687,0.17344935400076894,0,1,0,0,0,0
238,70120.02238365277,764.4951021320336,35670.23008006579,60,41,11,0.258870878427935,0.6264258060847832,2,1,0,0,0,1
239,43127.56764421311,717.092338471994,9961.236478725097,60,56,8,0.24453629371309313,0.8123235973564267,0,0,0,0,0,1
240,59116.81717901779,732.3771739980059,21476.844534195523,36,37,17,0.11082746534873916,0.3476686490994327,0,1,1,56,1,0
241,48694.176654972354,647.6217630815722,21560.20468830341,36,21,14,0.21298533139373724,0.21410972342299328,1,1,0,0,0,0
242,72172.12337242329,665.8352368178163,26573.599777724383,60,46,0,0.4968949965445142,0.5490673020755961,1,4,1,15,3,1
243,22268.14825930106,671.6890882369743,31840.30549679089,60,29,7,0.24335750778319626,0.645339597747587,0,4,1,37,4,0
244,30988.642638270285,676.4063398224243,15959.2473599806,36,44,11,0.2593116446256404,0.11375161246537556,0,1,0,0,0,0
245,138877.41336084894,761.7570821208651,30118.492412629494,36,21,13,0.17644787617420987,0.33410452537752466,0,2,1,101,4,0
246,36377.322561779074,515.6978390163283,33303.21718826379,60,39,7,0.46268786708862875,0.4994104632407926,0,2,0,0,0,0
247,42096.43264636081,682.1376813207287,37839.59178871573,60,50,9,0.23987472061494905,0.4020770396676358,1,0,0,0,0,0
248,130107.40584963941,674.4352537013602,25019.232997216204,60,49,4,0.0288547034057544,0.40787350606273715,1,2,1,99,1,0
249,162152.01507721219,583.9949200989096,21574.369103526336,36,39,12,0.239423738605241,0.4848287567496366,0,2,0,0,0,1
250,39853.00113523975,727.0237051611225,15254.155263851308,60,41,4,0.3187786961824918,0.7904289917181793,1,0,0,0,0,0
251,63952.531296359084,629.2849865638552,5410.1326785039255,36,36,10,0.2712328222100345,0.6181238989541551,0,0,1,35,1,0
252,85246.66652821528,655.0077145452789,17220.46467341502,36,38,17,0.5027829451772025,0.4681310637315077,1,1,0,0,0,0
253,126860.92933216777,809.4147335427831,21123.37736226508,60,50,19,0.021872120686350995,0.7499827302210273,1,0,1,72,4,0
254,45394.28764715287,750.698155467734,18905.07697567093,36,33,9,0.3071549262347799,0.3875795148252474,0,3,0,0,0,1
255,67641.66462173671,720.2140857401581,25977.17992814828,36,34,4,0.50757982564702,0.2982594344638852,0,2,0,0,0,0
256,98320.12728185233,706.6543854251083,5458.267255934732,60,23,0,0.17654238336421985,0.34077641733367664,1,1,1,65,1,0
257,88042.98223399855,668.4723984288261,18180.257297101947,36,50,17,0.2125320359683189,0.47091648134087166,0,1,1,80,1,0
258,63715.31786309702,819.9564085759071,39947.6950913031,60,38,8,0.24750762801024184,0.689390536926398,0,0,0,0,0,0
259,70985.31106451877,736.1517342008167,29955.987595022234,36,27,3,0.12281868248725318,0.30943031757952566,1,1,0,0,0,0
260,33753.125748900544,627.5315060224323,26161.90129212721,36,52,17,0.11146938518530292,0.29375429056905555,0,1,0,0,0,1
261,67854.78768076004,581.9928405247642,23906.8237502249,36,41,10,0.3098302122948642,0.7607680666184695,0,2,0,0,0,1
262,67008.37529973134,719.6786601392489,16345.681426013334,36,32,14,0.27544691026066076,0.5863319152852063,1,0,0,0,0,1
263,81965.09668878769,676.0891609085089,2459.2974824328667,36,52,1,0.30183679640477595,0.9095954056996514,0,2,1,87,2,0
264,58340.18343542952,579.9743283137683,24571.28590411999,36,37,20,0.45148848823926807,0.21409043195381106,0,1,0,0,0,0
265,89146.15567635417,710.0010315998107,1000.0,36,23,6,0.13618328790259507,0.6138325584026364,0,1,0,0,0,0
266,105381.47453459486,661.1680987781936,16744.441373872236,36,53,16,0.11765359911540922,0.3502185319282702,1,1,1,47,4,1
267,79662.87983005398,717.1465447869228,19963.40810497669,36,31,6,0.23683630966817132,0.9317337111598184,3,1,1,92,4,1
268,85552.6922519761,710.9218150206634,15528.095645929861,36,75,3,0.2177264760296942,0.7772571870947702,0,1,0,0,0,0
269,76594.66042733603,637.4215184919312,41713.83060135231,36,36,8,0.2208294036060006,0.9266241146215799,0,0,0,0,0,1
270,75002.53179274242,724.2991335096943,38243.42785100061,36,21,1,0.08571186041885721,0.6746997846684496,0,1,0,0,0,1
271,53353.25899371458,645.1466442155571,30328.11733676764,36,62,10,0.37197828649980513,0.8004955755252232,0,2,0,0,0,0
272,84494.82785019925,649.698268877332,10746.732339276226,60,41,9,0.2689403152177563,0.5506507434174986,1,1,0,0,0,0
273,72081.40204759531,642.7410015365035,39214.15326965455,36,44,1,0.2256774049135335,0.5137608382235918,2,2,1,68,2,1
274,137795.04926791784,759.168209946439,26189.69138823701,60,46,9,0.5504271496370188,0.7437977536027018,0,1,1,45,1,0
275,122200.64707425727,660.3599328361947,10580.203402469888,60,25,11,0.2494642072258591,0.23177450602987842,0,1,1,85,1,0
276,86575.39657669503,776.0710226394976,20327.169112962423,60,21,11,0.30796616525398846,0.1622596392721382,1,2,1,85,1,0
277,52108.283709156975,804.8439409130802,29585.748535381324,60,65,1,0.3915030267549171,0.5438395509005011,0,0,1,36,1,0
278,41627.655840497464,628.2896604201886,14011.211593576914,36,23,14,0.2920697763142735,0.8536367139496533,0,1,0,0,0,0
279,110734.28859266595,475.53032797121466,21405.325546727916,36,61,6,0.30130075750315094,0.7994330796877529,0,0,1,115,2,0
280,82882.47675441415,753.1156680289891,23164.76377180159,60,48,5,0.06351435650522691,0.5730777382798301,1,2,1,34,1,0
281,89404.30210174833,656.0619671847901,8991.457984600007,36,43,17,0.2830837306882687,0.5500747068976054,0,4,1,91,2,0
282,22662.42039077422,619.3669510807606,17299.071522420985,36,36,20,0.5188756509645072,0.6081015579313859,0,0,0,0,0,0
283,102823.15444674542,638.7897325692923,9745.374249568113,60,69,2,0.35502488893817125,0.5528286172486027,1,1,1,11,4,1
284,88632.61014643089,650.9630325043779,28686.68015706719,36,33,10,0.08582197994033293,0.959105835840846,1,2,0,0,0,0
285,41687.07946756566,770.8035163485617,10919.44574422785,36,33,5,0.43913175392342946,0.7645726586674674,0,0,1,81,1,0
286,60854.25577650153,691.1937867522261,22918.0370413139,36,49,15,0.24987887805582473,0.7316254226163635,0,0,0,0,0,0
287,82911.51613069559,769.8519041075695,6098.441816064022,36,33,12,0.3142858757900583,0.3731362992694681,0,0,0,0,0,0
288,76574.00395068731,714.5954083494947,8665.6311685869,60,29,8,0.16449280857365872,0.4756478414634337,1,0,1,14,2,1
289,66234.86442589335,658.3538493234661,8181.187908293185,60,41,15,0.634274236506128,0.5664533786281057,0,4,0,0,0,1
290,71895.35195802117,652.674995775352,17104.248461199197,36,50,14,0.14342304710365453,0.500785348973471,1,1,1,63,2,0
291,67440.67865379344,719.312612552472,21803.81619970461,36,64,19,0.35318133590266915,0.033936348245113324,0,0,0,0,0,0
292,79576.87536307405,737.4297940532896,23647.55295191631,36,66,20,0.36398068188477556,0.29568536458141725,0,1,0,0,0,0
293,119144.75918979471,749.7754879990608,2277.648682897059,36,21,8,0.18903643750481794,0.09434980936974012,0,4,0,0,0,0
294,20000.0,661.692304203698,18313.60615970333,60,54,3,0.07251098646691326,0.6124824397874542,0,3,0,0,0,0
295,67894.49206470947,692.2644099483131,12494.27890289898,60,30,19,0.20743124671460364,0.5509506311477056,2,3,0,0,0,1
296,80295.37264117341,720.8828286478729,25341.78492770258,60,30,9,0.7094338804277609,0.4633426380142498,0,0,1,62,1,0
297,83879.81969061299,653.1224481844197,17323.636689207382,36,35,18,0.38612272679952037,0.7166941765139749,0,3,0,0,0,0
298,63842.5625603613,600.5541976338063,19191.689943815134,36,34,14,0.07439641141696068,0.6235287246859,1,0,0,0,0,0
299,22298.346525642526,623.5610253308514,12550.510614969402,36,29,10,0.4045002720822768,0.19929371276160404,0,2,1,115,2,0
300,84839.8645114233,663.127519021641,37246.47709590499,36,21,17,0.3829352475509106,0.2503684595420474,1,1,0,0,0,0
301,126820.50642492555,726.3544997454211,7164.2057676679815,36,59,15,0.11605455291142315,0.29682619053379133,0,3,1,59,1,0
302,28984.15785251587,768.1284246900472,16002.660096111045,36,52,13,0.13713392206329036,0.8785727032591637,0,2,0,0,0,0
303,100914.84041094565,585.0766953885766,21075.984532729683,36,41,10,0.4600311871433524,0.15588948472173533,0,1,0,0,0,0
304,65144.24330631318,638.1858490249012,17486.395377847697,36,30,4,0.32233542643282054,0.3426176915392895,0,1,1,94,3,1
305,73160.26962513458,654.9496252055724,12360.640172931278,60,56,4,0.15453971622176899,0.7926839449741585,0,6,1,82,3,0
306,43413.04467888153,735.630192261465,1883.1646358859289,36,41,13,0.0523309583300493,0.8535753252299165,1,3,1,37,4,0
307,64966.3148293237,643.032262522805,13084.910491082419,36,34,8,0.3529229497421002,0.7318897402580707,1,2,1,117,3,0
308,114001.33784096876,649.9187365536769,10406.151584988027,60,22,13,0.3808529996977169,0.8793568427948895,0,1,0,0,0,0
309,92479.6572596312,581.1605195994844,36792.24592713035,36,48,15,0.25843862285484065,0.4589965247251021,0,0,1,86,4,0
310,126969.34816229832,713.8385121181282,42646.95928598053,36,37,0,0.3678563684813087,0.2967281680325248,0,0,1,45,1,0
311,110322.35666933081,668.7020647782412,19492.08322004397,36,45,1,0.43617654578079595,0.11413512628902371,0,1,0,0,0,0
312,88172.60036788728,634.2168475514283,5952.434597008771,36,43,12,0.36957381623789537,0.5783232370198373,0,0,1,102,2,0
313,127318.03578503376,661.8340742862532,27380.441057123724,60,49,20,0.2558562733788578,0.5817198808851006,0,0,1,63,3,0
314,88169.79476214896,758.8896851351884,10189.235086821016,36,44,11,0.34673221798486553,0.28731732453927505,1,0,0,0,0,1
315,99839.64530391176,609.657916417611,14508.289464053338,36,38,14,0.09624657996354072,0.19306039870292369,0,2,0,0,0,0
316,66102.87139395875,621.0838258227483,13711.504388167106,36,48,6,0.4283773832087633,0.37394997847525346,0,0,0,0,0,0
317,76996.37447577615,767.6576713225935,14994.943397960411,36,53,4,0.2125127232119663,0.7809042198564657,1,1,0,0,0,1
318,54077.285300991694,685.30423796132,16452.797485092495,36,60,5,0.36757439802515507,0.468731940666253,0,1,1,109,2,0
319,104687.51803784558,726.8827867698342,6864.98050670735,36,28,19,0.16491274302273137,0.3032309135843496,0,1,1,50,4,1
320,39650.89130655403,708.1226337003981,12979.863383402397,36,55,16,0.46374191653678387,0.264536035374929,1,1,0,0,0,0
321,98470.51027252983,677.5265813394236,30199.44247863435,36,22,7,0.5733612216780676,0.4925756418279135,0,1,1,110,3,1
322,69280.46827484522,655.619061659601,19664.430596258448,36,54,1,0.09260787046055492,0.4754770111377235,0,0,0,0,0,0
323,110137.41280401958,738.2090615738673,21253.138414887708,60,34,18,0.1526343830685012,0.16505948860905678,1,0,1,57,3,0
324,97526.0696619378,761.3635597467809,1000.0,60,51,5,0.5667605974544309,0.951002714470622,0,0,0,0,0,1
325,129619.38472940405,755.8931842911268,29477.836585238427,60,59,5,0.25722417374668416,0.29684669854590523,1,2,0,0,0,1
326,96923.24073415934,597.0169856446621,13144.801098368815,60,44,14,0.24290252022935307,0.4387298116622727,0,0,1,33,1,0
327,27838.79233040278,771.343771249103,31239.685543676947,36,41,2,0.08197693866517079,0.2880673011794248,0,0,0,0,0,0
328,72991.40481305397,654.9445322061648,21542.748041976967,60,41,4,0.14842531879002843,0.5610882367668589,0,0,1,35,4,0
329,39839.784222155526,627.1479323718615,14379.465709546748,60,36,10,0.11998384430445404,0.4066217632495617,0,1,0,0,0,0
330,59451.60472901176,668.1470612262069,3222.1040444881983,60,55,2,0.26719554501450377,0.5416454786886363,0,1,1,38,2,0
331,120336.85299830165,738.1789904674113,41748.45957428076,60,41,19,0.4440362088642571,0.7242912744270908,1,0,0,0,0,0
332,94126.01432693088,717.8324928819644,28032.47273047384,60,21,20,0.4342590588928035,0.671254466980109,2,1,0,0,0,1
333,54032.08714263761,662.1229511702013,28630.743996890043,36,53,17,0.21770704041837846,0.881552839630025,0,2,0,0,0,0
334,44588.47900678804,738.6366106814583,38188.277054526254,60,52,11,0.17098116922253576,0.13875591780515592,0,0,1,34,4,0
335,75983.46278628783,689.7902406531605,22240.870122288612,36,43,11,0.5248122150206646,0.17254368617780932,1,1,1,72,1,0
336,38503.195518566165,639.8919974122438,33524.00051381753,36,33,5,0.36962976656656377,0.6767600708882396,0,1,0,0,0,0
337,54865.79167810257,630.4375301929055,15214.247422531713,36,28,3,0.40010933804510046,0.7116544791112236,1,0,1,24,4,0
338,84360.28414653732,708.7164391095134,27375.785328332073,36,33,3,0.27338159075461765,0.46558485614787337,0,2,1,91,3,0
339,109659.36108320089,674.2237584929079,13699.032925752941,36,44,3,0.44283407132356156,0.8367250624857423,0,1,0,0,0,1
340,93262.8441667332,583.7146392610455,14961.412045156867,36,21,0,0.3426858212609545,0.27514459755297294,1,4,0,0,0,0
341,20000.0,739.3013045148653,20970.005754542763,36,47,15,0.07259101888924112,0.9115060303046285,1,1,0,0,0,0
342,84131.0018709078,646.3807479962906,7326.010900402764,36,43,15,0.2556843060319272,0.17900703069613583,0,1,0,0,0,0
343,77161.00719697734,791.4483753592156,23294.242223746805,36,57,15,0.4244694781895283,0.3498400707413307,0,2,0,0,0,0
344,87416.7085611808,581.7907010391702,16880.417901257308,36,50,7,0.05723125683440075,0.6321451325935277,0,0,0,0,0,1
345,123486.29044953622,667.3503982526992,1000.0,60,33,2,0.5095149120930116,0.15135165735234618,0,3,0,0,0,0
346,20000.0,631.0015620892541,15423.381142410766,60,22,4,0.260684962433497,0.6185859853482722,2,1,1,16,4,0
347,57266.89724426683,611.7204235735862,16549.452968466074,60,32,17,0.24108921168191355,0.4388661331912839,1,3,1,34,2,1
348,92727.18968380064,645.9246498269137,28528.364648382423,36,59,18,0.40615375258343644,0.7187091033628658,0,0,0,0,0,0
349,27552.16801638173,803.9397326325887,22851.979524937775,60,46,1,0.4870416796683118,0.294037672118324,0,2,1,62,3,0
350,119278.47144160527,690.0359119055653,34474.72367023147,60,49,14,0.08516584487222838,0.712324272923469,1,1,0,0,0,0
351,86050.69838101976,624.58043728418,25201.095956248268,36,34,18,0.35481598070702997,0.7337884815919634,0,0,0,0,0,0
352,100397.51957530213,551.9960112763816,14460.389297657139,36,48,17,0.4435147013703866,0.20092792217727368,2,0,1,38,3,0
353,57871.690154346164,559.5046217556619,19416.406395234702,36,24,5,0.12330209541676011,0.7442570054526827,0,1,0,0,0,0
354,99412.91069898632,642.4475799116885,16519.519630884577,60,53,13,0.23437179977313596,0.8999298036868396,0,0,0,0,0,0
355,107054.14667967115,635.6418411102937,24879.72856113169,60,28,17,0.3056386827716148,0.6586204120817676,0,2,1,62,4,0
356,81986.34060411504,664.316450563586,20598.221474632275,60,21,19,0.4373959958437548,0.8134062663077907,0,1,0,0,0,0
357,82032.02678096088,520.9471339694904,13714.403660410779,60,69,14,0.07754703526358087,0.7151173410788719,0,2,1,85,2,1
358,83110.29717845177,673.5822883467426,20086.004710625144,60,44,7,0.06383749671000123,0.37948937534662175,1,0,1,84,3,0
359,49099.64205781855,751.9410842602975,24611.806655547585,36,43,14,0.5583992982441968,0.8573495792309509,1,4,0,0,0,1
360,70574.1395927894,793.5988873154937,9935.784616982211,36,21,3,0.18800268402588521,0.039516981759719766,1,3,1,90,3,1
361,70424.32402642924,547.3887696458003,23170.087616447046,36,49,1,0.34336104659468053,0.6181000295303766,3,1,0,0,0,1
362,86501.81593060485,623.9025068532591,4213.169038481752,36,53,0,0.2364270482384812,0.62225557696571,1,2,0,0,0,1
363,104994.72740730883,620.2036297317825,31055.71343141608,36,40,11,0.296300860978412,0.5934516139322603,0,4,0,0,0,0
364,43243.917540647715,690.2004999267955,25271.80810771974,36,53,0,0.16705119454289497,0.6954665380101697,0,0,0,0,0,0
365,71249.72909041267,594.6159272486483,36292.830356217986,60,56,2,0.21943426472000738,0.5777495512871524,1,1,1,58,4,0
366,119443.66642976919,797.7584274108676,8834.035602245742,36,48,17,0.057273471860702835,0.7073377633936284,0,2,1,32,4,0
367,52692.353135623074,683.0465730180018,31334.517288164596,60,21,8,0.09788982815754108,0.5268544474976374,1,1,0,0,0,0
368,50332.49948129039,671.3797597490552,29357.800635681302,60,28,12,0.24902757645651608,0.6914034233061934,2,4,0,0,0,1
369,81069.18575493581,791.4899613647945,18177.679527921104,36,62,9,0.17708634810834017,0.7507142830170538,0,1,1,15,4,0
370,100331.5557145596,678.8766663141656,16233.566469450932,36,43,0,0.2677046801234195,0.621394367180723,0,1,1,46,3,0
371,75342.78166681978,708.0212384549083,9148.539435099636,36,43,12,0.1306749333478108,0.3391701443038465,1,6,0,0,0,0
372,114868.81771310967,627.4441208695565,6541.90302277507,60,32,2,0.30767334726787704,0.7117610054421432,0,2,0,0,0,1
373,100703.8194769958,584.0648554461932,12487.656805269706,60,34,14,0.343762553815241,0.8994800340150473,1,1,1,42,3,1
374,100254.60200670185,637.2746857947038,7442.243575970437,36,56,14,0.09661054406304216,0.7806291098408862,0,1,1,106,1,0
375,91623.4950397228,833.0883087261377,35957.22483590618,60,60,15,0.3672773300213225,0.6409407079155682,0,1,0,0,0,0
376,144829.59301038255,724.3114663800869,4979.480767310584,60,52,8,0.23535847640076732,0.4920797431826305,1,2,0,0,0,0
377,68845.14933401867,699.2174385977735,21488.954781060944,36,49,10,0.16090595862171014,0.3816754331111909,1,1,1,101,4,0
378,20000.0,611.653862687036,24357.05126885105,60,50,16,0.23739117142986638,0.7912300110715781,1,1,1,27,1,0
379,123127.63084551423,743.7875560688692,23574.992319479523,36,41,9,0.4877584779759682,0.3949928843430381,0,1,1,33,2,0
380,61269.01707129523,584.9614707980346,24452.886103989797,36,28,19,0.27654440386060425,0.9234071723970882,0,1,0,0,0,1
381,78236.41333029099,570.3060485222334,29464.00317449675,60,25,13,0.14696214750184133,0.3579734111012288,0,2,1,116,4,1
382,114286.52054581582,640.8779013982848,15540.778375633296,36,58,15,0.10151055245897465,0.9449313597930368,0,1,1,22,4,0
