customer_id,annual_income,credit_score,loan_amount,loan_term,debt_to_income,employment_years,num_delinquencies,credit_utilization,num_accounts,home_ownership,loan_purpose,default,loan_to_income,credit_score_bucket,high_utilization_flag,has_delinquency,low_employment_years,dti_util_interaction,loan_income_ratio,risky_profile_flag,existing_customer,relationship_tenure_months,num_existing_products,offered_interest_rate,estimated_monthly_payment,payment_to_income_ratio,review_flag,response_probability,accepted_offer
105,70161.42865001972,619.9248777759861,14537.79584512818,60,0.1796790334570667,11,0,0.3029024391330534,3,MORTGAGE,credit_card,0,0.2072049575478091,medium,0,0,0,0.054425217495215,0.2072049575478091,0,1,16,2,0.2049,389.16,0.0666,1,0.3093,0
106,87121.52570443615,641.7615193575774,14811.629571783118,36,0.2522063762487156,17,0,0.5350044415294973,11,MORTGAGE,other,0,0.1700111361899498,medium,0,0,0,0.1349315314751223,0.1700111361899498,0,0,0,0,0.1551,517.18,0.0712,0,0.3786,1
107,131585.5770363159,719.403746219956,21006.22110835442,60,0.2507512128158874,18,1,0.8598693904809341,3,OWN,debt_consolidation,1,0.1596392369233395,high,1,1,0,0.2156132925263521,0.1596392369233395,0,1,13,2,0.2397,603.99,0.0551,1,0.1818,0
108,80237.33438495517,672.4788582744026,25141.409907607227,60,0.3794266230321108,17,1,0.2226918909076245,1,OWN,credit_card,0,0.3133380501734116,high,0,1,0,0.0844952321437151,0.3133380501734116,0,0,0,0,0.1943,658.09,0.0984,0,0.1301,0
109,82726.51172168294,674.6194215097437,32515.793826826965,36,0.4250003295566074,16,1,0.7578227489318926,8,OWN,debt_consolidation,0,0.3930516729126317,high,1,1,0,0.3220749180415485,0.3930516729126317,0,1,33,2,0.2397,1275.1,0.185,1,0.0929,0
110,72766.62252701499,771.9431212927666,15437.659953915056,36,0.2622375198779323,1,0,0.5597188998726813,5,MORTGAGE,credit_card,0,0.2121530368950626,high,0,0,1,0.1467792961314166,0.2121530368950626,0,1,35,1,0.2047,577.4,0.0952,0,0.3994,1
111,20000.0,631.2477237149318,3882.149365127985,60,0.1930134427797887,15,0,0.8171083025367507,2,OWN,debt_consolidation,1,0.1941074682466939,medium,1,0,0,0.1577128865965674,0.1941074682466939,0,1,46,3,0.2656,117.52,0.0705,1,0.4498,0
112,74204.58373652349,810.4939668121144,21569.6862704876,36,0.1961446019142596,16,0,0.4049762991808104,5,MORTGAGE,credit_card,0,0.2906786236654047,high,0,0,0,0.0794339149875301,0.2906786236654047,0,0,0,0,0.1621,760.57,0.123,0,0.4391,0
113,76806.9062982308,633.008468604024,15425.691624916051,36,0.4343514443920735,9,0,0.3429959886730908,3,RENT,home_improvement,1,0.2008372992504,medium,0,0,0,0.1489808031008442,0.2008372992504,1,1,63,4,0.212,582.77,0.0911,1,0.1524,0
114,148897.2633745586,686.24387376288,6993.662952515528,36,0.6022697231572884,6,0,0.8021713544999356,3,MORTGAGE,credit_card,1,0.0469697212290305,high,1,0,0,0.4831235195993833,0.0469697212290305,0,0,0,0,0.213,264.55,0.0213,1,0.3097,0
115,69229.17105656632,660.3157483218063,22976.689153127943,60,0.2207561588208111,4,1,0.68227321223751,12,OWN,home_improvement,0,0.3318931716519049,medium,0,1,0,0.1506160135998887,0.3318931716519049,0,1,49,3,0.1911,597.48,0.1036,0,0.3046,0
116,84046.42027000837,688.6393393450672,17868.86245907211,60,0.3589838057496942,7,1,0.9108267015675796,5,MORTGAGE,other,0,0.2126070616863135,high,1,1,0,0.3269720357071706,0.2126070616863135,0,1,51,3,0.221,494.57,0.0706,1,0.2269,0
117,73958.6469088427,711.121439655119,23065.122064697945,60,0.299452366640149,11,0,0.1545940487276142,4,MORTGAGE,home_improvement,0,0.3118651169053277,high,0,0,0,0.0462935537599665,0.3118651169053277,0,1,1,3,0.216,631.78,0.1025,0,0.2829,1
118,39939.65887141404,710.3684668062214,11055.557998128195,36,0.0711652611579502,2,1,0.8109722255757007,12,MORTGAGE,debt_consolidation,1,0.2768065203922953,high,1,1,0,0.0577130502249388,0.2768065203922953,0,1,43,3,0.2054,413.89,0.1244,1,0.4731,1
119,109284.68443545062,627.2817868565594,24867.105303254983,60,0.2022971334607444,0,1,0.3422091220065317,7,RENT,home_improvement,0,0.2275442842836343,medium,0,1,1,0.0692279244260395,0.2275442842836343,0,1,5,2,0.2671,755.0,0.0829,1,0.0854,0
120,97557.99098060322,601.39597257867,6829.018032450216,60,0.3474161928870978,3,1,0.6216615005360394,10,RENT,home_improvement,0,0.0699995762903521,medium,0,1,0,0.2159752717807113,0.0699995762903521,0,0,0,0,0.2296,192.36,0.0237,1,0.1538,0
121,98730.95841129142,850.0,11722.68610303417,36,0.2011590697026661,10,0,0.6455132640958925,4,RENT,debt_consolidation,0,0.1187336403044049,high,0,0,0,0.1298508476862611,0.1187336403044049,0,1,45,3,0.1483,405.38,0.0493,0,0.7854,1
122,47718.37635615783,646.1210962279613,17570.857689127224,60,0.0417264297222468,4,0,0.5982827167844551,11,OWN,other,1,0.3682199402095031,medium,0,0,0,0.0249642017359414,0.3682199402095031,0,1,2,2,0.1782,444.49,0.1118,0,0.3989,0
123,117083.82932808295,728.9448707070391,37418.184149597146,60,0.3324597130003762,7,1,0.5070364749010743,3,RENT,other,0,0.3195845606008266,high,0,1,0,0.1685692009263336,0.3195845606008266,0,1,27,3,0.2014,994.3,0.1019,0,0.6019,1
124,32944.468116231576,567.4651082633762,27848.25368548494,60,0.2291460200631526,1,1,0.4708356168626576,1,MORTGAGE,other,1,0.8453089479662576,low,0,1,1,0.1078901077080573,0.8453089479662576,0,1,1,2,0.2413,803.18,0.2926,1,0.1663,0
125,92605.7128140081,660.4271096066726,30771.925042677896,36,0.0432980104677286,5,0,0.7589580742330289,11,OWN,other,0,0.332289705540616,medium,1,0,0,0.0328613746427088,0.332289705540616,0,1,24,1,0.178,1109.39,0.1438,1,0.1265,0
126,140713.66877429935,671.096043121229,34170.77033343144,36,0.0921179946425718,3,1,0.8879402252223263,13,OWN,home_improvement,0,0.2428390264487917,high,1,1,0,0.0817952729099542,0.2428390264487917,0,0,0,0,0.2154,1296.86,0.1106,1,0.3159,0
127,45283.91024607935,713.0970548949483,50000.0,60,0.338312831037925,18,1,0.8368526399082066,13,RENT,home_improvement,1,1.1041449319899406,high,1,1,0,0.2831179857689065,1.1041449319899406,0,0,0,0,0.2524,1474.71,0.3908,1,0.0436,0
128,58011.06811191685,489.42821013056425,20415.89067558433,60,0.122261968025314,10,1,0.6645897376385402,8,MORTGAGE,home_improvement,0,0.3519309562762299,low,0,1,0,0.081254049253115,0.3519309562762299,0,0,0,0,0.2494,598.46,0.1238,1,0.0441,0
129,77989.54095262924,691.6298429154831,34204.00923129856,36,0.2081397798902657,8,0,0.2031035501654577,3,MORTGAGE,credit_card,0,0.4385717470966455,high,0,0,0,0.0422739282263699,0.4385717470966455,0,1,33,1,0.2369,1336.38,0.2056,0,0.1101,0
130,59895.73037651402,599.5180981242474,30126.35254401941,36,0.211647508840728,4,0,0.6583290802729439,5,RENT,home_improvement,0,0.5029799679232129,medium,0,0,0,0.1393337098371762,0.5029799679232129,0,0,0,0,0.2521,1201.21,0.2407,1,0.0667,0
131,28480.097068016017,702.7041997836446,29960.325033075256,36,0.1538570029498921,17,2,0.242705937354844,3,RENT,debt_consolidation,0,1.0519741193462997,high,0,1,0,0.0373420081195605,1.0519741193462997,0,1,1,3,0.2267,1154.54,0.4865,1,0.0456,0
132,77056.88924418081,607.4569562213286,37742.39618040181,60,0.3025438289130699,2,2,0.026837880641062,10,RENT,other,1,0.4897991153044404,medium,0,1,0,0.0081196351690588,0.4897991153044404,0,0,0,0,0.2395,1084.63,0.1689,1,0.075,0
133,43130.88858821685,620.1162112852093,15806.869690155236,60,0.1074539426869626,7,0,0.7031953972713164,5,MORTGAGE,credit_card,1,0.3664860661856874,medium,1,0,0,0.0755611179161279,0.3664860661856874,0,0,0,0,0.2448,459.14,0.1277,1,0.1288,0
134,89207.77291905545,660.8460672724713,15013.149760636206,36,0.1999039309446262,5,1,0.4516040467468483,9,RENT,home_improvement,0,0.1682941886027175,medium,0,1,0,0.0902774241751957,0.1682941886027175,0,1,20,3,0.1782,541.41,0.0728,0,0.8437,0
135,47417.27297298591,606.3369371277763,23197.65513481861,36,0.3834946516143042,7,0,0.4549186296381457,1,OWN,credit_card,0,0.4892237296637729,medium,0,0,0,0.1744588613859373,0.4892237296637729,0,0,0,0,0.1721,829.54,0.2099,1,0.0452,0
136,121498.03215052618,646.7125887285251,18173.00228078113,60,0.2342098708739719,16,0,0.5400627410720015,10,MORTGAGE,credit_card,0,0.1495744577831242,medium,0,0,0,0.1264880248503168,0.1495744577831242,0,0,0,0,0.2152,496.92,0.0491,0,0.5522,0
137,51502.40122991289,596.4636962019679,23185.00852998173,36,0.2127347477914364,1,0,0.3255241311197512,9,OWN,other,0,0.4501733506760374,medium,0,0,1,0.0692502939337867,0.4501733506760374,0,1,2,1,0.178,835.89,0.1948,1,0.1925,0
138,65338.15451382974,551.6780683810891,35627.48785053012,60,0.3771253948422539,4,0,0.4102854918152715,12,OWN,debt_consolidation,1,0.5452784535327483,low,0,0,0,0.1547290780988826,0.5452784535327483,0,1,39,2,0.2204,984.87,0.1809,1,0.0998,0
139,99405.51652109007,751.2569936700552,15218.532772937217,36,0.4565093309309476,13,0,0.5511300541341315,11,RENT,other,0,0.1530954549142685,high,0,0,0,0.2515960122687093,0.1530954549142685,0,1,16,3,0.1873,555.79,0.0671,1,0.0619,0
140,38074.07050698134,589.276591502325,16953.210374062695,60,0.2933811395220066,0,1,0.707473137314527,12,OWN,credit_card,1,0.4452691857706375,medium,1,1,1,0.207559275206545,0.4452691857706375,0,1,15,1,0.2379,485.66,0.1531,1,0.1566,1
141,81823.79803812389,667.4923378674412,21743.11003526577,36,0.0918221139173057,19,2,0.4000687042960361,4,RENT,credit_card,0,0.2657308821679158,medium,0,1,0,0.0367351541406195,0.2657308821679158,0,1,11,2,0.2281,839.52,0.1231,1,0.0617,0
142,114214.28262847284,732.7023757045649,17716.81573974831,60,0.2631447856885611,7,0,0.4129836470785125,4,RENT,debt_consolidation,1,0.1551190913418783,high,0,0,0,0.1086744933033555,0.1551190913418783,0,0,0,0,0.2172,486.53,0.0511,0,0.5453,1
143,26775.502963163177,636.953912823877,1000.0,36,0.4111207645664781,11,1,0.7322443393479066,2,MORTGAGE,home_improvement,0,0.0373475710741426,medium,1,1,0,0.301040852642187,0.0373475710741426,1,0,0,0,0.2534,39.94,0.0179,1,0.5577,0
144,80539.01575596913,622.2383870178123,14198.723573010604,60,0.2594140752243384,16,0,0.6618544770672177,8,MORTGAGE,debt_consolidation,0,0.1762962141958132,medium,0,0,0,0.1716943671014803,0.1762962141958132,0,1,37,2,0.1844,363.95,0.0542,1,0.1125,0
145,82796.4838274527,695.8366662067195,26873.732422375044,60,0.0984132062793569,1,0,0.2825029900349728,3,RENT,home_improvement,1,0.324575769160139,high,0,0,1,0.0278020250328468,0.324575769160139,0,1,48,3,0.1988,710.19,0.1029,0,0.6401,0
146,98454.68615331932,758.2553675909006,34375.46750932647,60,0.2098676511393413,2,0,0.485522029988764,11,MORTGAGE,other,0,0.3491501405575135,high,0,0,0,0.1018953680101467,0.3491501405575135,0,1,47,3,0.1838,880.08,0.1073,0,0.4224,0
147,37891.47867365754,598.1479314439472,8453.814324622732,36,0.3720489555621803,6,0,0.7428646777913053,14,RENT,credit_card,1,0.2231059494196194,medium,1,0,0,0.2763820274962907,0.2231059494196194,0,0,0,0,0.2269,325.89,0.1032,1,0.0255,0
148,35386.30160747171,669.4896517587792,8407.17600769157,60,0.1684386656169377,1,0,0.5212796558833442,2,OWN,home_improvement,0,0.2375827827590447,medium,0,0,1,0.0878036496502469,0.2375827827590447,0,1,14,1,0.2495,246.53,0.0836,0,0.0896,0
149,90658.24696850692,558.7253783522871,20302.338027173355,60,0.0679431112537904,18,1,0.3777791237903183,6,OWN,credit_card,0,0.2239436422590665,low,0,1,0,0.025667489037045,0.2239436422590665,0,1,55,1,0.2154,555.41,0.0735,1,0.2169,0
150,83909.54019699559,652.4759297422466,1000.0,60,0.2856743000856313,19,0,0.6100932094450098,1,OWN,debt_consolidation,0,0.0119175959925458,medium,0,0,0,0.1742879505951996,0.0119175959925458,0,0,0,0,0.2032,26.67,0.0038,0,0.39,1
151,82514.7855103763,682.3943279176652,15550.297970128726,36,0.3901608110188649,10,2,0.6920821444662858,10,MORTGAGE,other,1,0.1884546857118693,high,0,1,0,0.2700233307766413,0.1884546857118693,0,0,0,0,0.2022,579.63,0.0843,1,0.0494,0
152,85393.44628490927,620.1762750771454,2639.579404486067,36,0.5463242672979419,10,0,0.6774138339413021,1,RENT,debt_consolidation,1,0.0309107960773521,medium,0,0,0,0.3700876164854715,0.0309107960773521,1,1,24,1,0.2386,103.36,0.0145,1,0.2846,0
153,54599.25835264528,648.0105716322338,33690.61299842465,36,0.1469696696448152,15,1,0.3722965316655832,4,MORTGAGE,home_improvement,0,0.617052575699965,medium,0,1,0,0.0547162982688012,0.617052575699965,0,0,0,0,0.247,1334.26,0.2932,0,0.2099,0
154,81967.6109148301,581.4241262184785,12306.688456495956,60,0.556489847176165,13,0,0.8304999299499175,2,RENT,credit_card,1,0.1501408705096126,medium,1,0,0,0.4621647790976453,0.1501408705096126,1,0,0,0,0.2731,378.11,0.0554,1,0.2833,0
155,83792.17419896043,685.3955027967046,36528.34186339028,36,0.4088038166557782,5,0,0.684209713254515,2,MORTGAGE,debt_consolidation,0,0.4359397785313408,high,0,0,0,0.2797075421714013,0.4359397785313408,0,1,14,2,0.2196,1394.32,0.1997,0,0.1619,0
156,53569.45745920896,753.8985974218205,31135.21353458339,60,0.2252034832877932,1,0,0.3173536476800024,3,RENT,debt_consolidation,1,0.5812120378055055,high,0,0,1,0.0714691468916236,0.5812120378055055,0,1,36,2,0.2143,849.88,0.1904,0,0.2656,0
157,130973.2353343427,603.1999291160676,13536.827023025831,36,0.0888670466492535,9,0,0.5842936642510671,13,RENT,debt_consolidation,1,0.1033556740685702,medium,0,0,0,0.0519244523178628,0.1033556740685702,0,1,22,1,0.2223,518.61,0.0475,1,0.547,1
158,89214.98762735362,636.4129763413332,9280.403631539224,36,0.1430202170377498,6,1,0.5765944070142263,13,RENT,home_improvement,1,0.1040229212405315,medium,0,1,0,0.0824646572339272,0.1040229212405315,0,0,0,0,0.2166,352.78,0.0475,1,0.3528,1
159,39260.89508392054,715.1782372517928,18064.54250832412,36,0.3886158376919763,19,0,0.3046246639152197,6,MORTGAGE,credit_card,0,0.460115401578361,high,0,0,0,0.1183819689490498,0.460115401578361,0,1,44,3,0.1946,666.39,0.2037,0,0.3733,1
160,94696.60825901489,764.8463503525916,18953.53375741797,60,0.3630432070421896,5,0,0.6031432884820003,1,RENT,debt_consolidation,0,0.2001500804060053,high,0,0,0,0.2189670737564779,0.2001500804060053,0,0,0,0,0.2206,524.08,0.0664,0,0.3569,1
161,45759.54989318036,575.4767131453748,23461.46943952401,60,0.2741730361995343,8,2,0.5665394141014873,14,RENT,other,1,0.5127119802047662,low,0,1,0,0.15532983129091,0.5127119802047662,0,1,16,2,0.2054,628.72,0.1649,1,0.1522,0
162,98612.53811227356,668.1850683808835,12234.56710469821,36,0.2494698157329954,0,1,0.4338301498708347,10,RENT,debt_consolidation,0,0.1240670541371189,medium,0,1,1,0.1082275275476949,0.1240670541371189,0,1,47,2,0.1899,448.41,0.0546,0,0.448,0
163,109757.86737022211,699.8191575623667,27463.94873522203,36,0.1214492700599436,3,0,0.1742674632065856,12,MORTGAGE,home_improvement,1,0.2502230536452909,high,0,0,0,0.0211646562016378,0.2502230536452909,0,1,7,2,0.184,998.41,0.1092,0,0.2154,0
164,50379.530449448685,672.8560526559806,22653.280549998995,60,0.4780004666425023,0,0,0.1407811914187177,10,MORTGAGE,home_improvement,0,0.4496524748732993,high,0,0,1,0.0672934751926345,0.4496524748732993,0,1,19,2,0.1667,558.99,0.1331,1,0.4992,1
165,103901.28387732964,506.624555318604,16596.04843284136,60,0.3770979494213388,7,1,0.4444998233071292,2,MORTGAGE,other,1,0.1597290025046817,low,0,1,0,0.1676199718872658,0.1597290025046817,0,0,0,0,0.2584,495.31,0.0572,1,0.0294,0
166,87383.42780809494,715.076300651614,12879.59344581977,60,0.1094391985839636,7,0,0.2359818302998702,3,RENT,credit_card,0,0.147391716813371,high,0,0,0,0.0258256623883946,0.147391716813371,0,0,0,0,0.1641,316.02,0.0434,0,0.2824,0
167,99661.8047998347,786.353544576345,18151.15016901314,60,0.4597217817939162,8,0,0.0814080511490129,12,RENT,credit_card,0,0.182127447975547,high,0,0,0,0.0374250543265944,0.182127447975547,0,0,0,0,0.1875,468.34,0.0564,1,0.2526,0
168,131903.78947961843,688.1663225818652,11830.987481724307,36,0.1579469246662302,11,0,0.687216835686832,8,RENT,other,0,0.0896940681409514,high,0,0,0,0.1085437857755931,0.0896940681409514,0,1,5,4,0.1771,426.0,0.0388,0,0.5516,0
169,67638.35651991388,607.8225762694016,20584.38694883588,36,0.0706115099021432,16,0,0.9070002992611346,4,RENT,credit_card,0,0.3043300873591031,medium,1,0,0,0.0640446606125244,0.3043300873591031,0,1,42,2,0.2221,788.38,0.1399,1,0.3313,0
170,52387.91506927532,644.0810927545002,20854.3868521991,36,0.4039297829452061,11,0,0.2121237637921904,5,MORTGAGE,debt_consolidation,0,0.3980762896218366,medium,0,0,0,0.0856831058660996,0.3980762896218366,1,1,7,3,0.207,782.49,0.1792,0,0.54,0
171,48314.5671112343,803.8939147358915,22617.072834763392,60,0.2891368966499437,10,1,0.2792676740393142,4,OWN,home_improvement,1,0.4681211938052583,high,0,1,0,0.0807465886063753,0.4681211938052583,0,1,18,2,0.2022,601.99,0.1495,0,0.3508,0
172,50525.69145103685,743.6973778602392,37662.42409671854,60,0.0687078450258738,15,2,0.2508100279116266,13,OWN,credit_card,0,0.7454113543892975,high,0,1,0,0.0172326165286871,0.7454113543892975,0,1,22,2,0.2072,1013.04,0.2406,1,0.1012,0
173,72686.94871757687,724.8018632869031,18675.55280300428,36,0.0224917353010599,1,2,0.5274593013596417,4,RENT,debt_consolidation,0,0.2569313079203626,high,0,1,1,0.011863474988263,0.2569313079203626,0,0,0,0,0.1922,686.64,0.1134,1,0.2295,1
174,85234.55924449931,704.9488808474064,30045.978671244826,36,0.2056158561395729,14,1,0.6407231912606313,2,MORTGAGE,debt_consolidation,0,0.3525093452375817,high,0,1,0,0.131742847519534,0.3525093452375817,0,1,1,3,0.1993,1115.6,0.1571,0,0.3239,0
175,83300.72397990058,633.720402146632,22295.873969757016,36,0.2592976343542298,5,1,0.5404154389241289,9,OWN,debt_consolidation,0,0.2676552243995992,medium,0,1,0,0.1401284448815294,0.2676552243995992,0,1,16,3,0.249,885.28,0.1275,1,0.3254,0
176,99815.49747108071,665.9600173540962,17617.55698101546,36,0.2590113697902933,10,1,0.6695501410885197,12,OWN,credit_card,0,0.1765012190210568,medium,0,1,0,0.1734210991866216,0.1765012190210568,0,1,27,2,0.1566,616.39,0.0741,0,0.1712,1
177,75390.05675633722,674.5454085025038,18808.40730048766,36,0.2600213032467938,4,2,0.4744224497929906,5,RENT,other,0,0.2494812725904621,high,0,1,0,0.12335994368471,0.2494812725904621,0,1,24,2,0.1985,697.58,0.111,1,0.1642,0
178,118606.0223147195,718.470202124511,19411.735908319497,60,0.7097885742202279,13,1,0.7384269795891159,14,RENT,other,1,0.163665685176146,high,1,1,0,0.5241270330083079,0.163665685176146,0,1,28,4,0.2367,554.74,0.0561,1,0.6104,1
179,67060.29500286131,785.6243225986832,22797.67707728216,36,0.2080791755779086,15,1,0.8393346956138298,6,OWN,debt_consolidation,0,0.3399579002145677,high,1,1,0,0.1746480714972605,0.3399579002145677,0,1,37,1,0.2359,889.57,0.1592,1,0.2793,0
180,156605.0749976886,758.283669575519,10406.7923478103,60,0.1013592699778958,2,0,0.1827977347356008,7,RENT,debt_consolidation,0,0.0664524591421922,high,0,0,0,0.0185282449464135,0.0664524591421922,0,1,19,3,0.1361,240.02,0.0184,0,0.3918,0
181,93770.0204329502,580.6430950942772,5346.596165550331,60,0.1069256606405438,2,1,0.5115350889189219,14,MORTGAGE,other,1,0.0570181827924029,medium,0,1,0,0.054696227323475,0.0570181827924029,0,1,37,3,0.1848,137.16,0.0176,1,0.222,0
182,49285.273307511525,695.6796478230734,26542.97393474276,60,0.4809264672965802,14,0,0.6240658238214724,7,OWN,other,1,0.5385579130015458,high,0,0,0,0.3001297720109906,0.5385579130015458,0,0,0,0,0.2133,723.08,0.1761,1,0.0193,0
183,42873.22505816663,731.5734341617527,28981.238325812592,36,0.1550674388755311,8,0,0.6294688938497455,8,MORTGAGE,home_improvement,0,0.6759752336293203,high,0,0,0,0.0976101292210935,0.6759752336293203,0,1,22,2,0.2216,1109.25,0.3105,0,0.1403,0
184,89474.17245729556,723.3202231101245,27456.35832802803,60,0.225356765327052,16,0,0.5756154266492032,7,RENT,other,0,0.3068635067938248,high,0,0,0,0.1297188306220154,0.3068635067938248,0,1,50,3,0.1995,726.7,0.0975,0,0.6788,1
185,68296.11644022448,635.9536365628807,21549.720185564725,36,0.3482228698392738,3,1,0.638312897036561,8,RENT,home_improvement,0,0.3155336102325874,medium,0,1,0,0.2222751488614921,0.3155336102325874,0,1,1,1,0.1883,788.04,0.1385,1,0.082,0
186,96420.01482276277,850.0,27672.24627453289,36,0.6341852407423658,6,1,0.4449677098050706,9,MORTGAGE,debt_consolidation,0,0.2869969095639783,high,0,1,0,0.2821919541653079,0.2869969095639783,0,1,34,3,0.1962,1023.01,0.1273,1,0.085,0
187,89197.12873720634,590.6040806368217,27134.290260171423,60,0.5673668453737043,11,1,0.6620283206180166,14,RENT,credit_card,0,0.3042058712429028,medium,0,1,0,0.3756129198170954,0.3042058712429028,1,1,1,2,0.2688,826.54,0.1112,1,0.0701,0
188,72815.13262029382,604.1768087333764,27876.293589549547,36,0.0364951199791785,15,0,0.7015241332461866,4,RENT,debt_consolidation,0,0.3828365421585114,medium,1,0,0,0.0256022074111087,0.3828365421585114,0,0,0,0,0.2033,1040.71,0.1715,1,0.42,1
189,49596.18845794785,696.3516556883103,11404.591786578863,60,0.4311808096040562,0,0,0.0906321623884706,1,MORTGAGE,other,0,0.2299489565819914,high,0,0,1,0.039078849154827,0.2299489565819914,0,0,0,0,0.1998,302.01,0.0731,1,0.5635,0
190,29554.583259424064,828.1762138474697,9030.48202845369,36,0.1009930426390791,4,0,0.6196233226798329,1,MORTGAGE,other,0,0.3055526768515198,high,0,0,0,0.0625776446475722,0.3055526768515198,0,1,32,3,0.1586,316.87,0.1287,0,0.4549,0
