customer_id,annual_income,credit_score,loan_amount,loan_term,age,employment_length_years,debt_to_income,credit_utilization,delinquency_count,inquiry_count,existing_customer,relationship_tenure_months,num_existing_products,default,income_per_month,loan_to_income_ratio,estimated_monthly_payment,payment_to_income_ratio,risk_score_band,review_flag
137,84405.41542350585,609.6025107995805,27035.974159716447,36,45,8,0.275032250546193,0.668458018208546,0,1,1,110,4,0,7033.784618625487,0.32031089502661175,937.2092637933802,0.13324395250579646,fair,1
138,100143.79703683144,675.4285287484164,29892.686334202943,60,30,0,0.1162095398781299,0.8458112298274074,0,0,0,0,0,0,8345.316419735953,0.29849763258837037,711.1442756826085,0.08521477674778141,good,1
139,134901.9267507536,688.373891111097,29361.72066811387,60,47,4,0.3406637455480326,0.3975235138464847,0,0,0,0,0,0,11241.827229229466,0.21765234474482548,698.5126510169052,0.06213515265014861,good,0
140,162415.87398021988,697.3683691424808,15933.056187924776,60,39,2,0.2990194345437807,0.7527215314257959,0,3,0,0,0,0,13534.656165018323,0.09810036295939344,379.0459504205743,0.0280055840186211,good,0
141,87432.28299827989,745.6454076967536,25186.151715960765,36,47,4,0.4024825983590204,0.2335474654081154,0,3,0,0,0,0,7286.023583189991,0.2880646696160068,873.0846748135647,0.11983006433139731,excellent,0
142,45313.85639904408,738.2452631804211,12243.429080346472,36,36,8,0.4653361341934475,0.5933934012292634,0,0,1,80,2,0,3776.15469992034,0.2701917261743929,424.4217384922344,0.11239522003396539,good,1
143,20000.0,693.6500047017383,17070.53918152869,60,48,4,0.1518939171531218,0.7350896382868567,2,1,1,85,4,1,1666.6666666666667,0.8535269590337581,406.1065668718361,0.24366393997690328,good,1
144,83031.34387031508,649.0589303671416,9570.636607020664,60,36,16,0.0376746017166878,0.3979433416930735,0,1,0,0,0,0,6919.27865585959,0.11526534632335443,227.68457011953743,0.032905824640234276,fair,0
145,50611.76714069022,687.5433462073424,12413.34270661248,60,41,9,0.2629936698474306,0.6029593081404844,0,0,0,0,0,0,4217.647261724185,0.24526594125553242,295.31228840391555,0.07001825188509786,good,0
146,62539.28219460944,638.2652708327555,17590.3767162088,60,39,4,0.5336286003487148,0.529743587908411,1,4,0,0,0,0,5211.606849550787,0.28126924548302107,418.47345430843745,0.08029643568839256,fair,1
147,56637.09602820576,666.2499754595681,15090.63252362128,60,42,13,0.2197113939811817,0.2762488680529616,0,2,0,0,0,1,4719.75800235048,0.2664443197412447,359.0047684447834,0.07606423214705747,fair,0
148,70776.27340750844,850.0,12412.085569443596,36,45,17,0.1550535846742509,0.9565725762251824,0,0,0,0,0,0,5898.022783959037,0.17537071354129058,430.26826072394334,0.07295127136863572,excellent,1
149,106979.40692362931,692.7532790618478,7004.029478217793,60,36,10,0.152111760759234,0.2715787719428141,0,1,1,92,4,0,8914.95057696911,0.06547081984808885,166.62522111462957,0.01869053783948043,good,0
150,79711.45702336034,711.5171511926284,39610.95788459011,36,41,20,0.5124451457147119,0.6404285305377831,0,1,0,0,0,0,6642.621418613362,0.4969292917639775,1373.1244325747884,0.20671423912861076,good,1
151,70240.95488883935,630.6163545678746,14994.370567757407,60,44,7,0.2903888554540854,0.6962770681781634,1,0,0,0,0,0,5853.412907403279,0.21347048301483737,356.71470531317794,0.06094131934568823,fair,1
152,43930.38741522565,751.4051391500908,23299.65573531229,36,48,9,0.3481044703895356,0.5631459078447056,0,1,0,0,0,0,3660.8656179354707,0.5303767416061208,807.6887878842487,0.220627816466837,excellent,0
153,24759.51165886929,733.2190695864397,2410.280437556481,60,41,8,0.3214398845284835,0.4906826624291087,0,0,0,0,0,0,2063.2926382391074,0.09734765655588884,57.34035130850236,0.027790702209672065,good,0
154,60410.76272780007,733.7146788258559,33576.49132909417,36,31,20,0.1842667858716845,0.58419993072778,2,1,1,36,2,0,5034.230227316672,0.555803135276208,1163.9380380157606,0.23120476919565794,good,1
155,73386.52347545039,695.0423872727424,21671.60650486846,36,43,15,0.1212769247234822,0.5878272804530269,1,2,0,0,0,0,6115.543622954199,0.29530771425386904,751.2520265650609,0.12284304924626062,good,1
156,128037.8974073965,752.3933067036739,15561.254570748728,36,50,12,0.2094670052483232,0.7010587884779051,0,1,1,96,3,0,10669.824783949707,0.12153631765065404,539.435045092,0.050557066865137154,excellent,0
157,78908.23564418657,769.0179637644313,15648.589293360516,60,26,7,0.1514289129832259,0.6280398005683485,1,3,1,119,4,1,6575.686303682214,0.19831376491200367,372.2785089993222,0.05661439608733182,excellent,1
158,104482.18533069172,699.8169243544506,28694.098577660545,60,26,1,0.2324147419356751,0.5686916956859619,0,1,1,95,3,0,8706.848777557643,0.2746314932690923,682.6299825060494,0.07840149747256002,good,0
159,60021.13204382544,671.9771348699774,1000.0,60,34,18,0.3840729686132264,0.6225282568446238,1,0,1,67,1,0,5001.76100365212,0.016660798720910034,23.789908599446402,0.004756306544298997,good,1
160,39451.68700748927,742.6199693080332,11758.066612909235,36,40,2,0.3359598798333124,0.1492883009249653,1,0,0,0,0,1,3287.6405839574395,0.29803710574858605,407.59651894983773,0.12397843025018938,excellent,1
161,46046.49713302884,616.711228540818,18809.161623988075,36,21,15,0.2694477961900406,0.2260477151043324,0,2,0,0,0,0,3837.2080944190698,0.40848192142042244,652.0246103968553,0.16992161857868862,fair,1
162,53243.2180639274,629.7427803569271,18693.889187687342,60,49,10,0.1765746444234638,0.3407938999007195,0,0,0,0,0,1,4436.934838660617,0.35110366854405933,444.7259151432612,0.10023269018241396,fair,0
163,138854.09197305492,676.2689759980569,45053.11963678415,60,40,14,0.1588997740521602,0.6034905534994925,0,1,0,0,0,0,11571.17433108791,0.32446375181512394,1071.8095982790187,0.09262755598684518,good,0
164,50358.399623268415,558.1050052093299,16624.06529551868,60,21,19,0.2214894555991998,0.7097822496468915,1,1,0,0,0,0,4196.533301939035,0.33011504375741346,395.48499393161836,0.09424088059890794,poor,1
165,100154.67611209035,737.9316691494397,29902.26992061654,36,29,4,0.4380239256746798,0.7698854079320029,1,0,0,0,0,0,8346.223009340863,0.2985608968157631,1036.5701717457882,0.12419631855768663,good,1
166,47912.18465738921,612.5960278773923,38116.57186535951,60,38,2,0.3768970423907263,0.5215078489237088,0,2,1,87,3,0,3992.682054782434,0.7955506962817123,906.789760801133,0.22711294015707245,fair,1
167,102947.19038622732,646.995628494877,26706.140857884297,36,21,7,0.4738353794054197,0.7362042499785684,0,0,0,0,0,1,8578.93253218561,0.2594159273063341,925.7755043083885,0.10791266870642013,fair,1
168,86548.5289831759,665.0704283024161,13261.839287186616,60,54,12,0.165799686236918,0.7384302054793697,3,1,0,0,0,1,7212.377415264658,0.15323009463986784,315.497944502717,0.04374395934844403,fair,1
169,70300.86307025728,682.7500775099385,7155.12414013054,36,44,1,0.5819920731679493,0.7971350000520753,1,0,0,0,0,0,5858.405255854774,0.10177861021248165,248.03428898499573,0.042338192410772024,good,1
170,73777.12421593697,655.9442706503871,27454.20282714205,36,50,17,0.2959146956248186,0.4522107589593189,1,0,1,114,2,0,6148.093684661414,0.3721235155007493,951.7072722313105,0.15479713239420578,fair,1
171,55356.36913711829,675.2840266938756,36450.2522365645,36,30,12,0.5171592439868488,0.1954028153696038,0,1,1,32,2,0,4613.030761426524,0.6584653727129102,1263.5577272674798,0.27391053568496676,good,1
172,88382.16604446241,675.826065732671,25459.630955291203,60,47,20,0.223546206329733,0.9766605236372052,0,1,0,0,0,0,7365.180503705201,0.28806298933876734,605.682293402014,0.0822359062367959,good,1
173,61350.4955897766,648.7078329661011,32334.481539361503,60,34,6,0.3491423472033647,0.8469558447854446,1,1,0,0,0,0,5112.54129914805,0.5270451563267021,769.2343604318971,0.15046027313454102,fair,1
174,38231.82708698256,625.8763879652864,45919.47047738086,60,40,19,0.573124590333497,0.4441786678696575,0,2,0,0,0,1,3185.98559058188,1.2010796756248872,1092.4200055918682,0.34288290834657187,fair,1
175,36661.87277041142,755.7031747048921,28373.74284390619,36,46,8,0.2994747708148385,0.099975497572226,1,1,0,0,0,0,3055.1560642009517,0.7739305359771955,983.5833724616532,0.32194210425612363,excellent,1
176,80177.63753166358,532.6916008413308,8993.671342060823,60,41,2,0.5507214777121766,0.5805016399376016,0,0,0,0,0,1,6681.469794305299,0.11217181771409629,213.9586192010874,0.03202268748583199,poor,1
177,122372.73769231304,665.5999388693363,20510.607655044547,36,52,17,0.4395461456081502,0.0716528412766983,0,0,1,18,1,0,10197.728141026086,0.16760765544403877,711.0056914087825,0.06972196959032875,fair,0
178,79799.74840720315,647.1770369681049,33702.15193521151,36,44,1,0.1362165491346748,0.824775240933858,1,2,1,52,3,0,6649.979033933596,0.4223340625438243,1168.294096482577,0.17568387664762664,fair,1
179,71440.85021670352,709.315404070854,17512.20209051987,60,36,14,0.033613815051897,0.1395047556303895,0,3,1,56,1,0,5953.404184725293,0.2451286908981975,416.6136871085019,0.06997906980806588,good,0
180,83574.78418807629,578.1995042436694,35057.055948129586,36,52,4,0.4123442218915914,0.4003842104282593,0,0,1,103,4,1,6964.565349006357,0.41946929672971567,1215.262205896947,0.17449218218561735,poor,1
181,114180.05225120476,645.0150261129477,19330.631020116085,36,55,14,0.2397467935461406,0.377148644967729,1,1,1,105,4,0,9515.004354267063,0.1692995461012571,670.1014862641252,0.07042576768692578,fair,1
182,81581.47504091568,672.8348186207171,23343.47420946835,36,43,5,0.275332911851489,0.5963293202018837,1,0,0,0,0,0,6798.45625340964,0.28613694711299015,809.2077669919272,0.1190281641463907,good,1
183,62672.183074987886,754.9051527259321,16492.589596561505,60,58,1,0.2169756956479951,0.2917484253047961,0,2,0,0,0,0,5222.681922915657,0.263156456135648,392.3571990703788,0.0751256164526697,excellent,0
184,108188.66130179667,703.2529476756797,21595.363403210747,36,39,18,0.1122108628934111,0.2697080346766172,0,2,1,108,1,0,9015.721775149723,0.19960837987236016,748.6090390865326,0.08303373347954349,good,0
185,87862.6931538484,597.1558252391796,22124.474277695408,36,40,7,0.4898491913381875,0.2584932984633472,0,1,1,117,2,1,7321.891096154034,0.2518073767520811,766.9508088415765,0.10474763946430242,fair,1
186,121072.67975987976,645.8766296895539,3914.580735832828,36,42,13,0.118232445237404,0.6858427869187808,0,1,1,37,2,0,10089.38997998998,0.032332486103092625,135.69998653705295,0.013449771174742315,fair,0
187,80497.03311665719,742.0235946862483,15584.067074189246,60,40,0,0.1795463514814576,0.6482885171807989,0,2,0,0,0,0,6708.086093054765,0.19359803051885216,370.74353130260425,0.05526815340536347,excellent,0
188,38265.92904838499,595.9457593853853,7667.9191314656,36,38,19,0.2409630847991137,0.5849529846455399,0,2,0,0,0,0,3188.8274206987494,0.20038502453630716,265.81046429374976,0.08335680460002676,fair,1
189,33955.22402263005,674.4949012139341,15928.913926116413,36,33,13,0.4211753196330988,0.4840007712686186,0,1,0,0,0,0,2829.6020018858376,0.46911526529853537,552.1800548236749,0.19514407123705768,good,0
190,124527.83796693748,679.3615683231607,12048.362303348003,36,30,8,0.35777672881812,0.8149457665117351,0,1,0,0,0,0,10377.319830578124,0.09675236075687854,417.65969657795847,0.04024735705909559,good,1
191,126709.97162349892,652.9951858055465,30118.21176235576,36,43,18,0.2200176207217273,0.779091200698491,1,3,0,0,0,0,10559.164301958243,0.2376940928659518,1044.0558533536716,0.09887675041301992,fair,1
192,69614.42360152198,850.0,30233.999370855112,36,56,8,0.4390073547271906,0.4363214149644542,0,3,0,0,0,0,5801.201966793498,0.43430653887881654,1048.069661721626,0.18066422571394491,excellent,0
193,63504.38036592037,651.1087978386715,25602.94154333477,60,52,6,0.0920977494998815,0.280512663024663,0,0,0,0,0,0,5292.0316971600305,0.403168118410166,609.0916391929034,0.11509599222632708,fair,0
194,118843.32876726608,711.4835611557459,7323.507687851654,36,47,5,0.484674520885583,0.63579817010816,0,0,0,0,0,0,9903.610730605507,0.061623212373425204,253.87134963102048,0.02563422134725448,good,1
195,41788.62953869536,626.3589215846501,19018.65222786457,36,57,13,0.1810253370024827,0.4039690518122401,0,0,1,90,4,0,3482.3857948912796,0.45511548087018744,659.2866581215222,0.18932039606277593,fair,0
196,48158.18943132521,716.9423594399583,6528.076882198749,36,42,9,0.2790646452436191,0.9577759206359991,3,2,0,0,0,1,4013.182452610434,0.1355548653126255,226.29752834533122,0.056388547234313774,good,1
197,94299.80384067132,740.9551317796355,18527.066140489034,36,30,11,0.1221548197470908,0.5280805234309226,1,2,0,0,0,1,7858.31698672261,0.1964698269319398,642.2456951320411,0.08172814816906081,excellent,1
198,63161.84631421232,638.8425174277731,26474.211672292706,60,38,16,0.0753376930032338,0.5973631833963756,2,2,0,0,0,1,5263.4871928510265,0.41914879340562405,629.8190759262405,0.11965813779541731,fair,1
199,74846.34399839786,676.1708729347027,29921.043229151044,60,41,13,0.0560807498615584,0.6863995929575197,1,3,0,0,0,1,6237.195333199822,0.399766262857031,711.8188836215879,0.11412483423735968,good,1
200,70096.71304426462,617.3304161076388,24728.447798590438,60,36,14,0.2894142226944545,0.4293626632886656,0,1,1,46,3,0,5841.392753688718,0.35277613919816986,588.2875129346481,0.10071014527527646,fair,1
201,85127.236463968,599.8917331565076,32584.715640140414,36,49,12,0.1417614025566108,0.3692828348815593,1,2,0,0,0,0,7093.9363719973335,0.3827766176052226,1129.5578689195245,0.15922864394712116,fair,1
202,117224.4558394115,752.5756802750144,22597.563869374582,36,53,16,0.2885246794940749,0.9166301906687938,2,1,0,0,0,1,9768.704653284292,0.19277175319234358,783.3505858685346,0.08018981160669833,excellent,1
203,77717.54720705237,641.2199337881447,17664.397279897028,36,21,15,0.1554671325907378,0.5763109395206333,0,1,1,92,3,0,6476.462267254364,0.2272896908674803,612.3410487169853,0.09454869392484438,fair,0
204,94318.16379830572,511.0471370044351,28736.60509699412,36,40,17,0.3168340457426823,0.1943339959550714,0,3,1,109,4,0,7859.846983192143,0.30467731706631945,996.1620893618069,0.12674064665193926,poor,1
205,20000.0,803.5749309545536,29064.76100176674,60,21,13,0.3322355931749594,0.8827266575906262,1,0,1,107,1,0,1666.6666666666667,1.453238050015675,691.4480076967849,0.4148688043691496,excellent,1
206,73538.44794209646,623.8533273856176,14758.28301676286,36,41,0,0.4912404997577743,0.8952832077187726,1,0,0,0,0,1,6128.203995174706,0.20068798607474986,511.59982175170614,0.08348283152307798,fair,1
207,49703.091891213866,662.7538869376378,23789.82258570069,36,41,19,0.5524838573112426,0.4842917302346927,1,1,0,0,0,0,4141.924324267822,0.4786386858445608,824.6805526445848,0.19910565425196652,fair,1
208,38435.60818729116,794.863455384602,17056.866256633723,60,63,4,0.3720605466443049,0.2086987028034536,0,0,0,0,0,0,3202.96734894093,0.4437777118830617,405.7812892382977,0.12668917441377642,excellent,0
209,48655.42899213747,670.0780534068653,1000.0,36,60,15,0.3618917865676627,0.9423148608824348,2,6,0,0,0,1,4054.6190826781226,0.020552691049976014,34.6652670348317,0.008549574280448885,good,1
210,64976.29677897564,668.5664378458696,24401.06492113319,60,53,13,0.1130925135239472,0.7517047500646868,0,2,0,0,0,0,5414.69139824797,0.37553794430237675,580.4991042029163,0.10720816042878085,fair,0
211,102477.0762706804,594.0278868814627,7054.778182094842,36,30,13,0.2025887814689626,0.4466456418726905,0,1,1,26,1,1,8539.756355890033,0.0688425005743888,244.55576955382227,0.02863732398600695,fair,1
212,35208.21846781308,565.5616410260703,23282.242093337605,60,30,9,0.2864372813468985,0.4578099744464513,0,2,0,0,0,1,2934.01820565109,0.6612729387021008,553.8824113906852,0.18877947319314378,poor,1
213,75918.94477783253,668.352961478271,4646.936978387932,60,29,9,0.3504851657258674,0.692826159432125,1,1,0,0,0,0,6326.578731486044,0.06120918819308427,110.55020598323654,0.01747393190818564,fair,1
214,60474.916999992645,705.3966841852426,12803.329229792593,60,60,2,0.091580761445956,0.4037334415059747,2,1,0,0,0,1,5039.576416666054,0.2117130517034432,304.59003214538626,0.06043960978102383,good,1
215,65169.807169141175,701.3867785747541,15664.011982643173,36,31,5,0.3072461596282603,0.4257211634656137,0,1,1,11,1,1,5430.817264095098,0.24035688707423317,542.9971582151292,0.0999844280721938,good,0
216,105082.73475913813,646.3117243671549,32017.24770311346,36,37,1,0.1038450687976086,0.2115864721716584,1,2,1,43,2,0,8756.89456326151,0.3046860911661277,1109.8864413487802,0.1267442965316072,fair,1
217,91143.46311011778,681.418045954286,14664.849400140729,36,31,19,0.3768793968502998,0.8862116849578834,1,1,1,43,1,0,7595.288592509815,0.16089853182627087,508.3609204814699,0.06693108684716273,good,1
218,115121.94322328232,551.3953003270423,9250.290463912928,60,27,19,0.2384608475400537,0.3203686755350507,1,0,0,0,0,1,9593.49526860686,0.08035210494919612,220.0635646548192,0.022938830787982176,poor,1
219,70364.82962250299,712.2116914486835,23643.450819935937,36,46,2,0.234953007278613,0.8290706471388257,0,0,0,0,0,0,5863.735801875249,0.33601233665232444,819.6065362979898,0.13977548850275628,good,1
220,54121.721649878906,691.2984091339032,17830.264112661454,36,44,17,0.4682436387898286,0.2968113975604785,1,3,0,0,0,1,4510.143470823242,0.32944746709423833,618.0908667669859,0.13704461302139473,good,1
221,68284.23549358502,818.1562625928,27905.60560649339,36,21,14,0.3235423940149488,0.2798915856842203,0,0,1,81,1,0,5690.352957798751,0.4086683464253814,967.35527011779,0.16999916826284206,excellent,0
222,82274.90373813665,680.5235752500333,9881.200508354652,60,26,6,0.1391859801368714,0.4132730958787893,0,0,1,37,4,0,6856.2419781780545,0.12009981244930158,235.07285694656048,0.0342859627271705,good,0
223,80297.20075361134,614.0131453497745,22108.538821397786,36,45,3,0.1792142948635564,0.5094626538387055,0,0,0,0,0,0,6691.433396134278,0.27533386735312976,766.3984019936976,0.11453426441065989,fair,1
224,42468.357832999005,676.4493806137826,44695.66796727186,36,41,13,0.3831072410264928,0.6815642956920637,0,2,1,55,4,0,3539.029819416584,1.052446344687473,1549.3872653856524,0.437800002827688,good,0
